code,First_Last,country_short,2018_team
10015526347,Jérôme Pulidori,(Fra),Project Nice Cote d'Azur
10006570318,Thomas Vaubourzeix,(Fra),Project Nice Cote d'Azur
10016126737,Iderbold Bold,(Mgl),Project Nice Cote d'Azur
10016126838,Ayush-Ochir Sugarmaa,(Mgl),Project Nice Cote d'Azur
10054634929,Erkhes Davaasambuu,(Mgl),Project Nice Cote d'Azur
10060076629,Buyantogtokh Navaansamdan,(Mgl),Project Nice Cote d'Azur
10072497275,Buyandelger Bolortuya,(Mgl),Project Nice Cote d'Azur
10011003622,Zisen Li,(Chn),Qinghai Tianyoude
10005990136,Pedro Gutierrez,(Ven),Qinghai Tianyoude
10050259118,Hu Li,(Chn),Qinghai Tianyoude
10005876665,Ralph Monsalve,(Ven),Qinghai Tianyoude
10009340878,Yonnatta Alejandro Monsalve Pertsinidis,(Ven),Qinghai Tianyoude
10009832750,Jiancai Wang,(Chn),Qinghai Tianyoude
10055538544,Mingdong Wang,(Chn),Qinghai Tianyoude
10073852245,Zhanhui Yuan,(Chn),Qinghai Tianyoude
10008179104,Jinde Zhang,(Chn),Qinghai Tianyoude
10009462837,Zhishan Zhang,(Chn),Qinghai Tianyoude
10005827862,João Benta,(Por),Radio Popular-Boavista
10002721236,Filipe Cardoso,(Por),Radio Popular-Boavista
10008674410,Luís Gomes,(Por),Radio Popular-Boavista
10007889417,Domingos Gonçalves,(Por),Radio Popular-Boavista
10011167007,Francisco Moreira,(Por),Radio Popular-Boavista
10011233994,Oscar Pelegri Ferrandis,(Spa),Radio Popular-Boavista
10006455433,David Rodrigues,(Por),Radio Popular-Boavista
10011071926,João Salgado,(Por),Radio Popular-Boavista
10004521089,Egor Silin,(Rus),Radio Popular-Boavista
10002838747,Yury Trofimov,(Rus),Radio Popular-Boavista
10005864844,Patrick Clausen,(Den),Riwal Ceramicspeed
10009767274,Stefan Djurhuus,(Den),Riwal Ceramicspeed
10015549484,Peter Haslund,(Den),Riwal Ceramicspeed
10051715633,Jonas Aaen Jørgensen,(Den),Riwal Ceramicspeed
10010973714,Mathias Norsgaard Jørgensen,(Den),Riwal Ceramicspeed
10050032075,Andreas Lorentz Kron,(Den),Riwal Ceramicspeed
10006281338,Sebastian Lander,(Den),Riwal Ceramicspeed
10050030358,Tobias Mørcjh Kongstad,(Den),Riwal Ceramicspeed
10005763501,Jesper Morkov,(Den),Riwal Ceramicspeed
10002934535,Martin Mortensen,(Den),Riwal Ceramicspeed
10014676585,Andreas Stokbro Nielsen,(Den),Riwal Ceramicspeed
10050033691,Troels Rønning Vinther,(Den),Riwal Ceramicspeed
10002711031,Chris Anker Sörensen,(Den),Riwal Ceramicspeed
10009413731,Søren Malling Siggaard,(Den),Riwal Ceramicspeed
10009765860,Jonas Gregaard Wilsly,(Den),Riwal Ceramicspeed
10003310714,Morgan Kneisky,(Fra),Roubaix Lille Metropole
10004589700,Steven Tronet,(Fra),Roubaix Lille Metropole
10005570612,Julien Antomarchi,(Fra),Roubaix Lille Metropole
10009431515,Pierre Barbier,(Fra),Roubaix Lille Metropole
10013732857,Jeremy Cabot,(Fra),Roubaix Lille Metropole
10007620948,Tom Dernies,(Bel),Roubaix Lille Metropole
10009402112,Pierre Gouault,(Fra),Roubaix Lille Metropole
10014375683,Pierre Idjouadiene,(Fra),Roubaix Lille Metropole
10015149158,Thomas Joly,(Fra),Roubaix Lille Metropole
10008941259,Samuel Leroux,(Fra),Roubaix Lille Metropole
10006617000,Jerome Mainard,(Fra),Roubaix Lille Metropole
10008856484,Lander Seynaeve,(Bel),Roubaix Lille Metropole
10009369776,Emiel Vermeulen,(Bel),Roubaix Lille Metropole
10009775358,Chao Kai Chin,(Tpe),RTS Racing Team
10010195690,Jia Liang Liu,(Tpe),RTS Racing Team
10010653816,Chien Chou Chen,(Tpe),RTS Racing Team
10010709992,Hai Tao Wen,(Tpe),RTS Racing Team
10009563978,Oleksii Kasianov,(Ukr),RTS Racing Team
10006319229,Artem Tesler,(Ukr),RTS Racing Team
10003252918,Ruslan Karimov,(Uzb),Rts Racing Team
10002301914,Muradjan Khalmuratov,(Uzb),Rts Racing Team
10015359326,Chi Chin Li,(Tpe),Rts Racing Team
10009173756,Jambaljamts Sainbayar,(Mgl),Rts Racing Team
10032987559,Aliaksei Shnyrko,(Blr),Rts Racing Team
10015857359,Han Huang Tang,(Tpe),Rts Racing Team
10003084580,Tuguldur Tuulkhangai,(Mgl),Rts Racing Team
10015563228,Chia Hao Wang,(Tpe),Rts Racing Team
10009787583,Antonio Di Sante,(Ita),Sangemini-Mg. K Vis-Vega
10010970074,Alessandro Baldoni,(Ita),Sangemini-Mg. K Vis-Vega
10010970478,Michele Gazzara,(Ita),Sangemini-Mg. K Vis-Vega
10006704300,Matteo Draperi,(Ita),Sangemini-Mg. K Vis-Vega
10015132283,Elia Ciabocco,(Ita),Sangemini-Mg. K Vis-Vega
10015513920,Luca Colnaghi,(Ita),Sangemini-Mg. K Vis-Vega
10007855667,Nicola Gaffurini,(Ita),Sangemini-Mg. K Vis-Vega
10006197573,Michele Gazzarra,(Ita),Sangemini-Mg. K Vis-Vega
10029962977,Geremia Goffi,(Ita),Sangemini-Mg. K Vis-Vega
10015393375,Alessandro Marinozzi,(Ita),Sangemini-Mg. K Vis-Vega
10014033456,Dario Puccioni,(Ita),Sangemini-Mg. K Vis-Vega
10010970579,Niccolo' Salvietti,(Ita),Sangemini-Mg. K Vis-Vega
10006891630,Michele Scartezzini,(Ita),Sangemini-Mg. K Vis-Vega
10009500930,Andrea Tomassini,(Ita),Sangemini-Mg. K Vis-Vega
10009318549,Paolo Totò,(Ita),Sangemini-Mg. K Vis-Vega
10009501132,Attilio Viviani,(Ita),Sangemini-Mg. K Vis-Vega
10009501233,Edoardo Affini,(Ita),SEG Racing Academy
10010948149,Thymen Arensman,(Ned),SEG Racing Academy
10009403324,Cees Bol,(Ned),SEG Racing Academy
10015508765,Daan Hoole,(Ned),SEG Racing Academy
10009968752,Marten Kooistra,(Ned),SEG Racing Academy
10009812441,Peter Lenderink,(Ned),SEG Racing Academy
10009812239,Jan Maas,(Ned),SEG Racing Academy
10014890187,Jordi Meeus,(Bel),SEG Racing Academy
10014918681,Ide Schelling,(Ned),SEG Racing Academy
10010172553,Giorgios Stavrakakis,(Gre),SEG Racing Academy
10009817188,Julius van Den Berg,(Ned),SEG Racing Academy
10015601826,Minne Verboom,(Ned),SEG Racing Academy
10010093135,Stephen Williams,(GBr),SEG Racing Academy
10001220362,Jaemin Ha,(Kor),Seoul Cycling Team
10009816279,Daeyeong Joo,(Kor),Seoul Cycling Team
10049091579,Mideum Joo,(Kor),Seoul Cycling Team
10060073700,Hoonmin Jun,(Kor),Seoul Cycling Team
10036110353,Donguk Kim,(Kor),Seoul Cycling Team
10008710580,Okcheol Kim,(Kor),Seoul Cycling Team
10010200744,Kyeongho Min,(Kor),Seoul Cycling Team
10071369449,Yeongho Seo,(Kor),Seoul Cycling Team
10015571312,Seokhyeon We,(Kor),Seoul Cycling Team
10007863246,Essaid Abelouache,(Mar),Sharjah Pro Cycling
10010799518,Ahmed Jasim Al Ali,(UAE),Sharjah Pro Cycling
10070691156,Mohamed Al-Ali,(UAE),Sharjah Pro Cycling
10010992811,Jaber Almansoori,(UAE),Sharjah Pro Cycling
10067831070,Oleksandr Holovash,(Ukr),Sharjah Pro Cycling
10005653666,Mohssine Lahssaini,(Mar),Sharjah Pro Cycling
10008684918,Abderrahmane Mansouri,(Alg),Sharjah Pro Cycling
10010683825,Oussama Mansouri,(Alg),Sharjah Pro Cycling
10011002107,Khalid Mayouf,(UAE),Sharjah Pro Cycling
10009895091,Takahiro Koyama,(Jpn),Shimano Racing Team
10010988969,Takuma Akita,(Jpn),Shimano Racing Team
10006003573,Shotaro Iribe,(Jpn),Shimano Racing Team
10007788575,Keisuke Kimura,(Jpn),Shimano Racing Team
10009715643,Saya Kuroeda,(Jpn),Shimano Racing Team
10009426865,Ryo Minato,(Jpn),Shimano Racing Team
10010988868,Kakeru Mizutani,(Jpn),Shimano Racing Team
10021318560,Takuya Nakata,(Jpn),Shimano Racing Team
10008009150,Kota Yokoyama,(Jpn),Shimano Racing Team
10002726488,Ryan Roth,(Can),Silber Pro Cycling
10008642276,Stephen Bassett,(USA),Silber Pro Cycling
10011136489,Pier-André Côté,(Can),Silber Pro Cycling
10054790735,Charles-Etienne Chretien,(Can),Silber Pro Cycling
10010725251,Alexander Cowan,(Can),Silber Pro Cycling
10008991981,Adam Jamieson,(Can),Silber Pro Cycling
10007781101,Emile Jean,(Can),Silber Pro Cycling
10009430505,Nicolas Masbourian,(Can),Silber Pro Cycling
10009588533,Adam Roberge,(Can),Silber Pro Cycling
10009655928,Travis Samuel,(Can),Silber Pro Cycling
10009490927,Marc-Antoine Soucy,(Can),Silber Pro Cycling
10015430155,Graydon Staples,(Can),Silber Pro Cycling
10009771621,Danick Vandale,(Can),Silber Pro Cycling
10016094506,Nickolas Zukowsky,(Can),Silber Pro Cycling
10007736540,Dario Alvarez,(Arg),Sindicato de Empleados Publicos de San Juan
10008662181,Julian Barrientos,(Arg),Sindicato de Empleados Publicos de San Juan
10010086162,Lionel Biondo,(Arg),Sindicato de Empleados Publicos de San Juan
10005975483,Daniel Diaz,(Arg),Sindicato de Empleados Publicos de San Juan
10005474117,Juan Pablo Dotti,(Arg),Sindicato de Empleados Publicos de San Juan
10005473915,Emiliano Ibarra,(Arg),Sindicato de Empleados Publicos de San Juan
10009807084,Gaston Emiliano Javier,(Arg),Sindicato de Empleados Publicos de San Juan
10006548187,Mauricio Muller,(Arg),Sindicato de Empleados Publicos de San Juan
10010978663,Gonzalo Joaquin Najar,(Arg),Sindicato de Empleados Publicos de San Juan
10051364312,Franklin Olmos,(Arg),Sindicato de Empleados Publicos de San Juan
10005878281,Ignacio Perez,(Arg),Sindicato de Empleados Publicos de San Juan
10006901734,Mauricio Quiroga,(Arg),Sindicato de Empleados Publicos de San Juan
10050678137,Jose Luis Rodriguez Aguilar,(Chi),Sindicato de Empleados Publicos de San Juan
10049191007,Enzo Ayrton Silva Naranjo,(Arg),Sindicato de Empleados Publicos de San Juan
10046243924,Efrain Enrique Toloza,(Arg),Sindicato de Empleados Publicos de San Juan
10008000157,Boualem Belmokhtar,(Alg),Sovac-Natura4Ever
10005468760,Gaetan Bille,(Bel),Sovac-Natura4Ever
10009648551,Mohamed Bouzidi,(Alg),Sovac-Natura4Ever
10014363357,Louis Deguide,(Bel),Sovac-Natura4Ever
10008881140,Florian Deriaux,(Fra),Sovac-Natura4Ever
10006454120,Laurent Evrard,(Bel),Sovac-Natura4Ever
10010039682,Alexander Geuens,(Bel),Sovac-Natura4Ever
10008002379,Abderrahmane Mehdi Hamza,(Alg),Sovac-Natura4Ever
10009405546,Ayoub Karrar,(Alg),Sovac-Natura4Ever
10008878918,Matthias Legley,(Bel),Sovac-Natura4Ever
10015589294,Hamza Mansouri,(Alg),Sovac-Natura4Ever
10009635417,Islam Mansouri,(Alg),Sovac-Natura4Ever
10000991808,Davide Rebellin,(Ita),Sovac-Natura4Ever
10006497970,Youcef Reguigui,(Alg),Sovac-Natura4Ever
10006837268,Robin Stenuit,(Bel),Sovac-Natura4Ever
10004563731,Marco Zamparella,(Ita),Sovac-Natura4Ever
10005484221,Jóni Brandão,(Por),Sporting-Tavira
10009363615,Frederico Figueiredo,(Por),Sporting-Tavira
10045496923,Mario Gonzalez Salas,(Spa),Sporting-Tavira
10007219814,Aleksandr Grigorev,(Rus),Sporting-Tavira
10043902281,David Livramento,(Por),Sporting-Tavira
10003088725,Alejandro Manue Marque Porto,(Spa),Sporting-Tavira
10001399006,Rinaldo Nocentini,(Ita),Sporting-Tavira
10008017436,Válter Pereira,(Por),Sporting-Tavira
10006009637,Fábio Silvestre,(Por),Sporting-Tavira
10010971791,Nicola Toffali,(Ita),Sporting-Tavira
10007512531,Alvaro Trueba Diego,(Spa),Sporting-Tavira
10009642992,Timothy Cameron,(Aus),St George Continental
10009080594,Ryan Cavanagh,(Aus),St George Continental
10011137907,Marcus Culey,(Aus),St George Continental
10010995033,Jay Dutton,(Aus),St George Continental
10006363685,Benjamin Dyball,(Aus),St George Continental
10013683953,Rylee Field,(Aus),St George Continental
10011168320,Kaden Groves,(Aus),St George Continental
10007623271,Thomas Hubbard,(NZl),St George Continental
10009978452,Jordan Louis,(Aus),St George Continental
10009972388,Morgan Smith,(NZl),St George Continental
10008995015,Mathew Zenovich,(NZl),St George Continental
10004885144,Nicolas Baldo,(Fra),St Michel-Auber 93
10006633871,Flavien Dassonville,(Fra),St Michel-Auber 93
10004615463,Romain Feillu,(Fra),St Michel-Auber 93
10004727419,Alo Jakin,(Est),St Michel-Auber 93
10011415163,Kevin Le Cunff,(Fra),St Michel-Auber 93
10005334778,Guillaume Levarlet,(Fra),St Michel-Auber 93
10006736127,Anthony Maldonado,(Fra),St Michel-Auber 93
10011550458,Flavien Maurelet,(Fra),St Michel-Auber 93
10006581836,Yoann Paillot,(Fra),St Michel-Auber 93
10007624786,Camille Thominet,(Fra),St Michel-Auber 93
10025135209,Damien Touze,(Fra),St Michel-Auber 93
10015992351,Matas Antanavicius,(Ltu),Staki-Technorama
10036585249,Artur Ceremisinov,(Ltu),Staki-Technorama
10013985764,Tomas Gembeckas,(Ltu),Staki-Technorama
10016096223,Matas Jankauskas,(Ltu),Staki-Technorama
10009973705,Venantas Lasinis,(Ltu),Staki-Technorama
10008009958,Arnas Pelaitis,(Ltu),Staki-Technorama
10009723828,Mykolas Raciunas,(Ltu),Staki-Technorama
10036585350,Domantas Rimkus,(Ltu),Staki-Technorama
10007767660,Paulius Siskevicius,(Ltu),Staki-Technorama
10036585451,Paulius Valiukas,(Ltu),Staki-Technorama
10010585512,Yonatan Hailu Hadege,(Eri),Start Team Gusto
10002081137,Horacio Gallardo,(Bol),Start Team Gusto
10060120479,Jose Eduardo Autran Carrillo,(Chi),Start Team Gusto
10062827890,Cristopher Javier Mansilla Almonacid,(Chi),Start Team Gusto
10008952272,Elyas Afewerki,(Eri),Start Team Gusto
10009720491,Orluis Aular,(Ven),Start Team Gusto
10043735967,Oscar Bazan Claveles,(Arg),Start Team Gusto
10014306975,Jake Coward,(GBr),Start Team Gusto
10014680528,Freddy Gonzales,(Bol),Start Team Gusto
10062141416,André Alexander Gonzáles Zenteno,(Per),Start Team Gusto
10011126789,Bernardo Leon,(Bol),Start Team Gusto
10009486580,Carlos Montellano,(Bol),Start Team Gusto
10053127688,Saymon Musie Mehari,(Eri),Start Team Gusto
10010835688,Leonel Quintero,(Ven),Start Team Gusto
10049192623,Eduardo Ignacio Villanueva,(Arg),Start Team Gusto
10069275562,Telman Veliev,(Rus),Synergy Baku Cycling Project
10009802741,Elgun Alizada,(Aze),Synergy Baku Cycling Project
10005675692,Elchin Asadov,(Aze),Synergy Baku Cycling Project
10009596718,Enver Asanov,(Aze),Synergy Baku Cycling Project
10009737972,Kanan Gahramanli,(Aze),Synergy Baku Cycling Project
10008714725,Samir Jabrayilov,(Aze),Synergy Baku Cycling Project
10010197007,Musa Mikayilzade,(Aze),Synergy Baku Cycling Project
10003306569,Oleksandr Polivoda,(Ukr),Synergy Baku Cycling Project
10005961137,Kirill Pozdnyakov,(Aze),Synergy Baku Cycling Project
10007822729,Josip Rumac,(Cro),Synergy Baku Cycling Project
10015333862,Mikayil Safarli,(Aze),Synergy Baku Cycling Project
10015334165,Karim Shiraliyev,(Aze),Synergy Baku Cycling Project
10034978988,Telman Veliev,(Rus),Synergy Baku Cycling Project
10010094246,Hampus Anderberg,(Swe),T.Palm-Pôle Continental Wallon
10011055253,Andreas Andersson,(Swe),T.Palm-Pôle Continental Wallon
10005345993,Sebastien Carabin,(Bel),T.Palm-Pôle Continental Wallon
10007825961,Michael Cools,(Bel),T.Palm-Pôle Continental Wallon
10015006587,Ugo Dangelo,(Bel),T.Palm-Pôle Continental Wallon
10013529965,Vincent De Sy,(Bel),T.Palm-Pôle Continental Wallon
10013549567,Jelle De Ville,(Bel),T.Palm-Pôle Continental Wallon
10012947258,Merlijn Decoster,(Bel),T.Palm-Pôle Continental Wallon
10036142685,William Elliott,(Can),T.Palm-Pôle Continental Wallon
10009367857,Guillaume Haag,(Bel),T.Palm-Pôle Continental Wallon
10007977828,Max Emil Boholm Kørner,(Nor),T.Palm-Pôle Continental Wallon
10015822603,Ross Lamb,(GBr),T.Palm-Pôle Continental Wallon
10009126771,Adam Lewis,(GBr),T.Palm-Pôle Continental Wallon
10013552294,Arthur Pagnaer,(Bel),T.Palm-Pôle Continental Wallon
10010132743,Tomas Petit,(Bel),T.Palm-Pôle Continental Wallon
10014067812,Yorick Slagmulders,(Bel),T.Palm-Pôle Continental Wallon
10014054573,Edward Walsh,(Can),T.Palm-Pôle Continental Wallon
10053137085,Jafar Alizadeh Chakherlou,(IRI),Tabriz Shahrdary Team
10009433737,Khalil Khorshid,(IRI),Tabriz Shahrdary Team
10009732316,Morteza Lotfi Moradian,(IRI),Tabriz Shahrdary Team
10001198134,Ghader Mizbani Iranagh,(IRI),Tabriz Shahrdary Team
10009680378,Bahram Najafi,(IRI),Tabriz Shahrdary Team
10009434242,Farhad Najafi,(IRI),Tabriz Shahrdary Team
10009433636,Hamid Pourhashemi,(IRI),Tabriz Shahrdary Team
10004557465,Saeid Safarzadeh,(IRI),Tabriz Shahrdary Team
10001525106,David Boucher,(Bel),Tarteletto-Isorex
10009134855,Bryan Boussaer,(Bel),Tarteletto-Isorex
10014713466,Thomas Brayan-Lund,(Den),Tarteletto-Isorex
10010986949,Jelle Cant,(Bel),Tarteletto-Isorex
10009990576,Arne De Groote,(Bel),Tarteletto-Isorex
10006597495,Kevin De Jonghe,(Bel),Tarteletto-Isorex
10008857696,Niels De Rooze,(Bel),Tarteletto-Isorex
10010978966,Andrew Leigh,(GBr),Tarteletto-Isorex
10007357028,Alexander Maes,(Bel),Tarteletto-Isorex
10007079061,Jelle Mannaerts,(Bel),Tarteletto-Isorex
10003080439,Rob Ruijgh,(Ned),Tarteletto-Isorex
10006453009,Ruben Scheire,(Bel),Tarteletto-Isorex
10008694416,Ylber Sefa,(Alb),Tarteletto-Isorex
10013892404,Abram Stockman,(Bel),Tarteletto-Isorex
10014097922,Michiel Stockman,(Bel),Tarteletto-Isorex
10042567826,Sergio Torres Jorro,(Spa),Tarteletto-Isorex
10005495739,Polychronis Tzortzakis,(Gre),Tarteletto-Isorex
10006496354,Louis Verhelst,(Bel),Tarteletto-Isorex
10010800023,Andrey Izmaylov,(Uzb),Tashkent
10009007442,Sergey Medvedev,(Uzb),Tashkent
10011031005,Shomansur Abdumannabov,(Uzb),Tashkent
10009714027,Jakhongir Darmonov,(Uzb),Tashkent
10011240664,Dostonbek Ollamov,(Uzb),Tashkent
10010115565,Semyon Sevastyanov,(Uzb),Tashkent
10010653917,Roman Shukurov,(Uzb),Tashkent
10009976028,Dilmurodjon Siddikov,(Uzb),Tashkent
10011052728,Rustem Sultanov,(Uzb),Tashkent
10009831538,Akramjon Sunnatov,(Uzb),Tashkent
10009021384,Ryo Chikatani,(Jpn),Team Bridgestone Cycling
10009252871,Hiroaki Harada,(Jpn),Team Bridgestone Cycling
10007832227,Eiya Hashimoto,(Jpn),Team Bridgestone Cycling
10008003490,Takaaki Hori,(Jpn),Team Bridgestone Cycling
10007498888,Shogo Ichimaru,(Jpn),Team Bridgestone Cycling
10010799013,Shunsuke Imamura,(Jpn),Team Bridgestone Cycling
10008197288,Manabu Ishibashi,(Jpn),Team Bridgestone Cycling
10005932138,Kazushige Kuboki,(Jpn),Team Bridgestone Cycling
10008715028,Jin Okubo,(Jpn),Team Bridgestone Cycling
10010798710,Keitaro Sawada,(Jpn),Team Bridgestone Cycling
10009766365,Rune Almindsø Andersen,(Den),Team Coloquick
10009375234,Steffen Munk Christiansen,(Den),Team Coloquick
10009766062,Anders Hardahl,(Den),Team Coloquick
10006231121,Christian Moberg Jörgensen,(Den),Team Coloquick
10015221102,Julius Johansen,(Den),Team Coloquick
10043796692,Mathias Alexander E. Larsen,(Den),Team Coloquick
10010592481,Daniel Bligaard Lyhne,(Den),Team Coloquick
10010176900,Frederik Madsen,(Den),Team Coloquick
10016139871,Johan Price-Pejtersen,(Den),Team Coloquick
10011208231,Jonas Vingegaard Rasmussen,(Den),Team Coloquick
10015124708,Alexander Salby,(Den),Team Coloquick
10013118929,Emil Nygaard Vinjebo,(Den),Team Coloquick
10007509602,Casper Von Folsach,(Den),Team Coloquick
10009864375,Rasmus Bøgh Wallin,(Den),Team Coloquick
10010611477,Håkon Lunder Aalrust,(Nor),Team Coop
10008659353,Kristian Aasvold,(Nor),Team Coop
10019540733,Jon-Anders Bekken,(Nor),Team Coop
10008129691,Louis Bendixen,(Den),Team Coop
10019522444,Erlend Jordbrekk Blikra,(Nor),Team Coop
10008114234,Krister Hagen,(Nor),Team Coop
10008612065,Gustav Höög,(Swe),Team Coop
10019807582,Joakim Kjemhus,(Nor),Team Coop
10008683706,Fredrik Ludvigsson,(Swe),Team Coop
10052043312,Øivind Lukkedal,(Nor),Team Coop
10008852747,Trond Håkon Trondsen,(Nor),Team Coop
10009527909,Anton Tunset,(Nor),Team Coop
10009748581,Colin Heiderscheid,(Lux),Team Dauner D&DQ | Akkon
10002863302,Philipp Mamos,(Ger),Team Dauner D&DQ | Akkon
10014474606,Dominik Bauer,(Ger),Team Dauner D&DQ | Akkon
10009404132,Julian Braun,(Ger),Team Dauner D&DQ | Akkon
10014865131,Marc Clauss,(Ger),Team Dauner D&DQ | Akkon
10009352804,Frederik Dombrowski,(Ger),Team Dauner D&DQ | Akkon
10014588881,Florian Gindhart,(Ger),Team Dauner D&DQ | Akkon
10015842609,Christopher Heider,(Ger),Team Dauner D&DQ | Akkon
10014424082,Alexander Küsters,(Ger),Team Dauner D&DQ | Akkon
10009042000,Lukas Löer,(Ger),Team Dauner D&DQ | Akkon
10009773843,John Mandrysch,(Ger),Team Dauner D&DQ | Akkon
10009397361,Joshua Stritzinger,(Ger),Team Dauner D&DQ | Akkon
10014106713,Sven Thurau,(Ger),Team Dauner D&DQ | Akkon
10009662392,Claudio Catania,(Ita),Team Differdange Losch
10009802337,Ivan Centrone,(Lux),Team Differdange Losch
10009735043,Tiago Da Silva,(Lux),Team Differdange Losch
10007357432,Jelle Donders,(Bel),Team Differdange Losch
10015333155,Raphaël Kockelmann,(Lux),Team Differdange Losch
10004592023,Olivier Pardini,(Bel),Team Differdange Losch
10009987647,Jan Petelin,(Lux),Team Differdange Losch
10009404839,Balázs Rózsa,(Hun),Team Differdange Losch
10007863852,Maxim Rusnac,(Mda),Team Differdange Losch
10015472591,Rick Stemper,(Lux),Team Differdange Losch
10013931305,Joshua Teasdale,(GBr),Team Differdange Losch
10005728539,Tom Thill,(Lux),Team Differdange Losch
10009420906,Larry Valvasori,(Lux),Team Differdange Losch
10007620746,Tom Vermeer,(Ned),Team Differdange Losch
10005334879,Kevin Verwaest,(Bel),Team Differdange Losch
10009172544,Laurin Winter,(Ger),Team Differdange Losch
10010770822,Martin Smida,(Cze),Team Dukla Praha
10010747883,Matej Stibingr,(Cze),Team Dukla Praha
10003096304,Jiri Hochmann,(Cze),Team Dukla Praha
10015522610,Milan Kabrhel,(Cze),Team Dukla Praha
10009502748,Michal Kohout,(Cze),Team Dukla Praha
10007503437,Jan Kraus,(Cze),Team Dukla Praha
10008988648,Nicolas Pietrula,(Cze),Team Dukla Praha
10015426014,Jan Rozehnal,(Cze),Team Dukla Praha
10010605720,Martin Spudil,(Cze),Team Dukla Praha
10010170129,Matyas Strupek,(Cze),Team Dukla Praha
10015330731,Dusan Vavrek,(Cze),Team Dukla Praha
10013043349,Wolfgang Brandl,(Ger),Team Ecuador
10009688967,Jefferson Cepeda,(Ecu),Team Ecuador
10016009832,Jefferson Cepeda,(Ecu),Team Ecuador
10016007206,Joel Fuertes,(Ecu),Team Ecuador
10003246955,Bayron Guama,(Ecu),Team Ecuador
10010828416,Wilson Haro,(Ecu),Team Ecuador
10009385035,Pablo Hidalgo,(Ecu),Team Ecuador
10016007610,Richard Huera,(Ecu),Team Ecuador
10016007711,Santiago Montenegro,(Ecu),Team Ecuador
10009325926,Anderson Paredes,(Ven),Team Ecuador
10008668245,Cristian Pita,(Ecu),Team Ecuador
10016212118,Alexis Quinteros,(Ecu),Team Ecuador
10005922034,Jose Ragonessi,(Ecu),Team Ecuador
10009518714,Mikel Alonso Flores,(Spa),Team Euskadi
10008661575,Iker Azkarate Ramirez,(Spa),Team Euskadi
10013749631,Ibai Azurmendi Sagastibeltza,(Spa),Team Euskadi
10009517603,Marc Buades Ferriol,(Spa),Team Euskadi
10012284426,Egoitz Fernandez Ayarzaguena,(Spa),Team Euskadi
10006734814,Ricardo Garcia,(Spa),Team Euskadi
